object_type,type,rooms,level,kitchen_area,living_area,area,price_by_meter,price,material,published,updated,build_year,build_serias,build_type,max_levels,min_levels,rubbish_chute,enterances,build_overlap,build_walls,heating,gas,longitude,latitude,agencyName,areaRating,city,remoute_from_center,build_oldest
0,Многоквартирный дом,2,4/6,10.0,35.0,65.0,231.0,15000.0,Кирпич,2/2/2022,8/2/2022,2007,кирпичный,0,6,6,Нет,1,Железобетонные,Кирпич,Центральное,Да,47.873827,56.650983,Первый Мега-магазин недвижимости,3.6344512000000004,Йошкар-Ола,1.712082214471693,middle
0,Многоквартирный дом,1,2/5,,,32.0,375.0,12000.0,Кирпич,18/4/2021,10/2/2022,1987,кирпичный,0,5,5,Нет,5,Железобетонные,Кирпич,Центральное,Да,47.900974,56.644831,Elena,3.6344512000000004,Йошкар-Ола,0.9201615699230932,old
0,Многоквартирный дом,1,2/4,,,30.2,331.0,10000.0,Кирпич,5/2/2022,6/2/2022,1964,кирпичный,0,4,4,Нет,4,Железобетонные,Кирпич,Центральное,Да,47.86797,56.645796999999995,Инна,3.6344512000000004,Йошкар-Ола,1.6033833758274834,old
0,Многоквартирный дом,1,3/9,10.0,30.0,40.0,275.0,11000.0,Кирпич,5/2/2022,5/2/2022,2017,Кирпичный,0,5,5,0,4,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.97477,56.653863,Ксения,3.6344512000000004,Йошкар-Ола,5.41974882543695,new
0,Многоквартирный дом,2,6/6,9.0,,58.0,216.0,12500.0,Кирпич,3/2/2022,8/2/2022,1970,кирпичный,0,5,5,Нет,6,Железобетонные,Кирпич,Центральное,Да,47.871506,56.650195999999994,Агентство недвижимости,3.6344512000000004,Йошкар-Ола,1.7369643482530415,old
0,Многоквартирный дом,2,1/4,6.0,,42.0,262.0,11000.0,Кирпич,9/12/2021,10/2/2022,1961,кирпичный,0,4,4,Нет,2,0,Кирпич,Центральное,Да,47.897596,56.632139,Лил,3.6344512000000004,Йошкар-Ола,0.8486202594243797,old
0,Многоквартирный дом,1,3/5,8.0,,35.0,286.0,10000.0,Панель,3/2/2022,3/2/2022,2000,0,0,7,0,Нет,7,Железобетонные,Смешанные,"Автономная котельная (крышная, встроенно-пристроенная)",Да,47.822668,56.630778,Надежда(Агентство),3.6344512000000004,Йошкар-Ола,4.273468832756738,middle
0,Многоквартирный дом,1,4/5,7.0,15.8,31.0,323.0,10000.0,Панель,2/2/2022,3/2/2022,1972,панельный,0,5,5,Нет,6,Железобетонные,Панельные,Центральное,Да,47.838514,56.63595600000001,Ирина,3.6344512000000004,Йошкар-Ола,3.222420595922224,old
0,Квартира,1,5/10,,,38.0,368.0,14000.0,Кирпич,5/2/2022,9/2/2022,0,0,0,0,0,0,0,0,0,0,0,47.821778,56.638516,Аренда квартир,3.6344512000000004,Йошкар-Ола,4.2340558630551,new
0,Многоквартирный дом,1,5/9,8.0,20.0,40.0,275.0,11000.0,Кирпич,30/11/2020,1/2/2022,2013,кирпичный,0,10,1,Нет,8,Железобетонные,Кирпич,Центральное,Да,47.825093,56.636328000000006,Татьяна,3.6344512000000004,Йошкар-Ола,4.039831869792702,new
0,Многоквартирный дом,2,3/9,12.0,38.0,57.0,281.0,16000.0,Кирпич,14/9/2020,10/2/2022,1986,кирпичный,0,9,9,Есть,1,Железобетонные,Кирпич,Центральное,Да,47.858394,56.644203000000005,Первый Мега-магазин недвижимости,3.6344512000000004,Йошкар-Ола,2.077111434653168,old
0,Многоквартирный дом,2,2/4,6.0,30.0,42.0,357.0,15000.0,Кирпич,2/2/2022,10/2/2022,1960,кирпичный,0,4,4,Нет,2,Железобетонные,Кирпич,Центральное,Да,47.886959999999995,56.62491,Актив,3.6344512000000004,Йошкар-Ола,1.561060294627776,old
0,Многоквартирный дом,1,7/10,10.0,16.0,38.0,395.0,15000.0,Кирпич,2/2/2022,2/2/2022,2017,0,0,9,9,Нет,8,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.93034,56.638714,продавец,3.6344512000000004,Йошкар-Ола,2.4274025604390004,new
0,Многоквартирный дом,1,2/5,8.0,18.0,37.0,243.0,9000.0,Панель,1/2/2022,10/2/2022,1977,0,0,5,5,Нет,8,Железобетонные,Блочные,Центральное,Да,47.949923,56.639010999999996,Марий Эл недвижимость,3.6344512000000004,Йошкар-Ола,3.6290888473310527,old
0,Многоквартирный дом,1,2/5,6.6,16.1,30.0,450.0,13500.0,Кирпич,13/1/2022,9/2/2022,1967,Панельный,0,5,5,Нет,4,Железобетонные,Панельные,Центральное,Да,47.87714334976621,56.6291516768438,Vera,3.6344512000000004,Йошкар-Ола,1.359199989013949,old
0,Многоквартирный дом,1,5/5,6.0,17.0,35.0,371.0,13000.0,Кирпич,22/11/2021,31/1/2022,1968,панельный,0,5,5,Нет,4,Железобетонные,Панельные,Центральное,Да,47.889348999999996,56.623653000000004,АН Ассоль,3.6344512000000004,Йошкар-Ола,1.6856165149998634,old
0,Многоквартирный дом,2,6/6,12.0,38.0,56.0,357.0,20000.0,Кирпич,13/4/2017,7/2/2022,1963,индив.,0,5,5,Нет,3,Железобетонные,Кирпич,Центральное,Да,47.881346,56.640926,марина,3.6344512000000004,Йошкар-Ола,0.6266630894874134,old
0,Многоквартирный дом,2,1/5,,,50.0,220.0,11000.0,Кирпич,9/12/2019,10/2/2022,1971,кирпичный,0,5,5,Нет,6,Железобетонные,Кирпич,Центральное,Да,47.84425,56.6367,Актив,3.6344512000000004,Йошкар-Ола,2.864437845425738,old
0,Многоквартирный дом,2,4/5,6.0,32.0,47.5,211.0,10000.0,Кирпич,31/1/2022,6/2/2022,1969,кирпичный с деревянной мансардой,0,6,6,Нет,4,Железобетонные,Кирпич,Центральное,Да,47.843688,56.639818000000005,Первый Мега-магазин недвижимости,3.6344512000000004,Йошкар-Ола,2.8918700946797564,old
0,Квартира,1,10/10,9.4,29.0,40.0,450.0,18000.0,Кирпич,30/1/2022,5/2/2022,0,0,0,0,0,0,0,0,0,0,0,47.8326741601159,56.6479961418745,Михаил,3.6344512000000004,Йошкар-Ола,3.7100098277770344,new
0,Многоквартирный дом,1,2/5,10.0,18.0,38.0,316.0,12000.0,Кирпич,1/2/2022,1/2/2022,1997,"Дом жилой, кирпичный",0,9,5,Нет,8,Железобетонные,Кирпич,Центральное,Да,47.828668,56.633520999999995,Первый Мега-магазин недвижимости,3.6344512000000004,Йошкар-Ола,3.855999246566537,middle
0,Многоквартирный дом,2,4/9,7.5,32.0,56.0,179.0,10000.0,Панель,2/2/2022,2/2/2022,1980,панельный,0,9,0,Есть,4,Железобетонные,0,Центральное,Нет,47.916425,56.629659,Марий Эл недвижимость,3.6344512000000004,Йошкар-Ола,1.8724356629645236,old
0,Многоквартирный дом,1,2/5,8.0,20.0,39.0,231.0,9000.0,Кирпич,1/2/2022,10/2/2022,1994,панельнокирпичный,0,5,5,Нет,8,Железобетонные,Панельные,Центральное,Да,47.830061,56.631426,Первый Мега-магазин недвижимости,3.6344512000000004,Йошкар-Ола,3.8147517055118914,old
0,Многоквартирный дом,2,1/5,12.0,32.0,59.0,254.0,15000.0,Кирпич,31/1/2022,10/2/2022,2006,0,0,5,0,Нет,3,0,Кирпич,Центральное,Да,47.921347,56.628674,АН АгентПлюс,3.6344512000000004,Йошкар-Ола,2.1869231880537545,middle
0,Многоквартирный дом,1,9/9,9.0,18.0,38.0,316.0,12000.0,Кирпич,1/2/2022,8/2/2022,2016,кирпичный,0,0,10,0,5,Железобетонные,Кирпич,0,0,47.856741,56.641906000000006,Продавец,3.6344512000000004,Йошкар-Ола,2.117531097172874,new
0,Многоквартирный дом,1,3/10,,,35.0,471.0,16500.0,Кирпич,20/9/2020,31/1/2022,2015,кирпичный,0,10,10,0,1,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.935990000000004,56.633635,Иван,3.6344512000000004,Йошкар-Ола,2.8325773904901843,new
0,Многоквартирный дом,1,7/10,,,32.0,344.0,11000.0,Кирпич,12/1/2022,4/2/2022,2014,кирпичный,0,10,4,Нет,5,Железобетонные,Кирпич,Центральное,Да,47.825596000000004,56.632778,Сергей,3.6344512000000004,Йошкар-Ола,4.055260185689107,new
0,Многоквартирный дом,2,2/9,9.0,28.0,54.0,370.0,20000.0,Кирпич,20/1/2022,2/2/2022,2012,-,0,10,10,Нет,1,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.837786,56.64688,Татьяна ( риэлтор ),3.6344512000000004,Йошкар-Ола,3.3744379198488184,new
0,Многоквартирный дом,1,1/9,14.0,20.0,42.0,286.0,12000.0,Панель,31/1/2022,10/2/2022,2015,кирпичный,0,10,10,Есть,1,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.834633000000004,56.646613,Актив,3.6344512000000004,Йошкар-Ола,3.553793310077328,new
0,Многоквартирный дом,1,4/10,,,45.0,333.0,15000.0,Кирпич,5/2/2022,8/2/2022,2014,Индивидуальный,0,9,9,Нет,4,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.875309,56.633803,Аренда квартир,3.6344512000000004,Йошкар-Ола,1.098723910036938,new
0,Многоквартирный дом,1,6/9,10.0,,38.0,526.0,20000.0,Кирпич,4/2/2022,4/2/2022,2017,0,0,8,8,Нет,1,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.854553,56.645748,Cobstvennik,3.6344512000000004,Йошкар-Ола,2.354581273459023,new
0,Многоквартирный дом,1,1/9,,,40.0,275.0,11000.0,Кирпич,1/2/2022,10/2/2022,2011,Индивидуальный,0,10,10,Нет,2,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.836727,56.646526,"Агентство недвижимости ""КЛЮЧ""",3.6344512000000004,Йошкар-Ола,3.4269538798477877,new
0,Многоквартирный дом,3,3/5,10.0,65.0,85.0,353.0,30000.0,Панель,18/1/2022,10/2/2022,1975,панельный,0,5,5,Нет,6,Железобетонные,Панельные,Центральное,Да,47.842106,56.634322999999995,Апарт-отель Квартирник,3.6344512000000004,Йошкар-Ола,3.027572311680706,old
0,Многоквартирный дом,2,6/10,,,75.0,187.0,14000.0,Кирпич,3/12/2019,2/2/2022,1994,-,0,11,11,Нет,6,Железобетонные,Кирпич,Центральное,Да,47.853749,56.651472999999996,вера,3.6344512000000004,Йошкар-Ола,2.676209563612451,old
0,Многоквартирный дом,1,8/9,9.0,17.0,38.0,289.0,11000.0,Кирпич,29/1/2022,29/1/2022,2016,кирпичный,0,9,9,Нет,4,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.846958,56.644608999999996,Агентство недвижимости «у‑ola12»,3.6344512000000004,Йошкар-Ола,2.7661996602010914,new
0,Многоквартирный дом,1,6/10,10.0,20.0,42.0,357.0,15000.0,Кирпич,11/12/2021,10/2/2022,2014,кирпичный,0,10,10,Есть,1,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.834992,56.647266,Первый Мега-магазин недвижимости,3.6344512000000004,Йошкар-Ола,3.5510949864048067,new
0,Не заполнено,1,3/9,9.0,18.0,36.0,389.0,14000.0,Кирпич,27/4/2021,10/2/2022,2017,0,0,10,1,Нет,5,Железобетонные,Кирпич,Квартирное отопление (квартирный котел),Да,47.924644,56.64180699999999,Первый Мега-магазин недвижимости,3.6344512000000004,Йошкар-Ола,2.1051449816211685,new
0,Квартира,2,3/9,12.0,34.0,65.0,385.0,25000.0,Кирпич,3/3/2021,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,47.854818,56.648236,Марий Эл недвижимость,3.6344512000000004,Йошкар-Ола,2.4452037562567397,new
0,Квартира,2,2/5,6.0,37.0,44.0,523.0,23000.0,Кирпич,24/6/2021,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,47.8856549781875,56.6360088373802,Первый Мега-магазин недвижимости,3.6344512000000004,Йошкар-Ола,0.43981052108782925,new
0,Квартира,1,10/10,9.0,17.0,40.0,375.0,15000.0,Кирпич,31/1/2022,10/2/2022,0,0,0,0,0,0,0,0,0,0,0,47.876709999999996,56.625653,"""ПРАКТИКА"" сервис недвижимости",3.6344512000000004,Йошкар-Ола,1.696765766187706,new
0,Многоквартирный дом,2,5/5,6.0,38.0,49.0,245.0,12000.0,Панель,31/1/2022,10/2/2022,1975,Панельный,0,5,5,Нет,4,Железобетонные,Блочные,Центральное,Да,47.871428,56.636635,"""ПРАКТИКА"" сервис недвижимости",3.6344512000000004,Йошкар-Ола,1.2110326761876598,old
0,Многоквартирный дом,1,5/9,10.0,18.0,36.0,278.0,10000.0,Кирпич,27/1/2022,27/1/2022,1956,0,0,2,0,0,1,Деревянные,Деревянные,Печное,0,47.848826,56.634149,Первый Мега-магазин недвижимости,3.6344512000000004,Йошкар-Ола,2.6253656878541123,old
0,Многоквартирный дом,3,5/6,6.0,34.0,56.0,268.0,15000.0,Панель,31/1/2022,10/2/2022,1973,кирпичный,0,5,5,Нет,4,Железобетонные,Кирпич,Центральное,Да,47.839304,56.634693999999996,"""ПРАКТИКА"" сервис недвижимости",3.6344512000000004,Йошкар-Ола,3.191168161476351,old
0,Многоквартирный дом,2,3/5,6.0,32.0,46.0,326.0,15000.0,Панель,27/1/2022,27/1/2022,1970,панельный,0,5,5,Нет,6,Железобетонные,Панельные,Центральное,Да,47.892592,56.641505,АН Ассоль,3.6344512000000004,Йошкар-Ола,0.3242107858777702,old
0,Многоквартирный дом,1,3/4,6.0,18.0,33.0,303.0,10000.0,Кирпич,27/1/2022,10/2/2022,1963,кирпичный,0,4,4,Нет,4,Железобетонные,Кирпич,Центральное,Да,47.951064,56.621855000000004,Марий Эл недвижимость,3.6344512000000004,Йошкар-Ола,4.151691214010087,old
